part_id,part_abs_freq,type
part_8590141233,5,Consumable
part_8590076595,2,Consumable
part_8590076599,2,Consumable
part_8590046846,3,Consumable
part_8590140109,2,Part
part_8590008875,2,Consumable
part_8590140125,2,Part
part_8590246287,1,Part
part_8589937414,1,Consumable
part_8590090524,1,Consumable
part_8589990393,17,Consumable
part_8590261041,2,Consumable
part_8590017732,11,Consumable
part_8590028959,3,Consumable
part_8590029161,2,Consumable
part_8590257502,1,Consumable
part_8590194169,2,Consumable
part_8590178365,1,Consumable
part_8590164527,1,Consumable
part_8590207399,2,Consumable
part_8590248696,1,Consumable
part_8590212845,1,Consumable
part_8589957938,1,Consumable
part_8589942063,12,Consumable
part_8590059342,1,Consumable
part_8590210944,1,Consumable
part_8590164563,3,Consumable
part_8589962614,4,Consumable
part_8589977580,2,Consumable
part_8589977575,1,Consumable
part_8590173250,1,Consumable
part_8589935390,1,Part
part_8590231821,1,Consumable
part_8590194920,1,Part
part_8589982167,5,Consumable
part_8590008921,21,Consumable
part_8589969180,4,Consumable
part_8589965983,38,Consumable
part_8590160008,1,Consumable
part_8590133021,1,Consumable
part_8590041168,1,Consumable
part_8590149883,1,Consumable
part_8589959860,1,Consumable
part_8590020965,3,Consumable
part_8589942821,6,Consumable
part_8589997507,3,Consumable
part_8590097380,1,Consumable
part_8590035714,1,Consumable
part_8590035640,3,Consumable
part_8590159971,1,Consumable
part_8590011446,1,Consumable
part_8590130448,3,Consumable
part_8590134834,7,Consumable
part_8590028573,3,Consumable
part_8590135698,1,Consumable
part_8590191332,3,Consumable
part_8590119407,6,Consumable
part_8590135126,1,Consumable
part_8590262325,1,Consumable
part_8589972102,2,Consumable
part_8590018121,2,Consumable
part_8590146905,1,Consumable
part_8590002184,2,Consumable
part_8589990004,4,Consumable
part_8589936082,3,Consumable
part_8589935713,2,Consumable
part_8589935708,2,Consumable
part_8589937615,1,Consumable
part_8589942816,2,Consumable
part_8590043237,1,Consumable
part_8590055058,1,Consumable
part_8590199258,1,Consumable
part_8589946013,9,Consumable
part_8589958131,5,Consumable
part_8589990407,3,Consumable
part_8590063075,2,Consumable
part_8589942977,9,Consumable
part_8590097864,1,Consumable
part_8589940178,15,Consumable
part_8589957015,3,Consumable
part_8589944595,26,Consumable
part_8589955490,7,Consumable
part_8590058203,4,Consumable
part_8590070702,1,Consumable
part_8589990354,1,Consumable
part_8590231181,1,Consumable
part_8590274840,1,Consumable
part_8589961806,5,Consumable
part_8589945261,2,Consumable
part_8589957870,3,Consumable
part_8589943849,13,Consumable
part_8589979158,1,Consumable
part_8590128980,3,Consumable
part_8589971395,5,Consumable
part_8589944561,14,Consumable
part_8590207705,1,Consumable
part_8589936123,4,Consumable
part_8589936131,2,Consumable
part_8590074316,1,Consumable
part_8589936153,2,Consumable
part_8590108468,3,Consumable
part_8590025602,7,Consumable
part_8589935544,1,Consumable
part_8590203214,1,Consumable
part_8589986060,2,Consumable
part_8590204528,1,Consumable
part_8589979370,11,Consumable
part_8590058260,6,Consumable
part_8590049112,1,Consumable
part_8590237744,2,Consumable
part_8589942523,6,Consumable
part_8589964284,21,Consumable
part_8589999418,7,Consumable
part_8589941827,12,Consumable
part_8589936973,15,Consumable
part_8590016313,9,Consumable
part_8590028204,7,Consumable
part_8590042526,1,Consumable
part_8589934882,94,Consumable
part_8590201612,6,Consumable
part_8590178140,9,Consumable
part_8589935145,78,Consumable
part_8590246443,1,Consumable
part_8590202778,1,Consumable
part_8590035882,1,Consumable
part_8589964285,8,Consumable
part_8589941825,12,Consumable
part_8590180228,1,Consumable
part_8590138833,1,Consumable
part_8590103337,1,Consumable
part_8590233515,2,Consumable
part_8590273340,1,Consumable
part_8590218395,1,Consumable
part_8590120066,1,Consumable
part_8590243634,1,Consumable
part_8589989649,1,Consumable
part_8590120243,1,Consumable
part_8590028063,3,Consumable
part_8589941415,2,Consumable
part_8589997276,1,Consumable
part_8590028743,7,Consumable
part_8589960184,3,Part
part_8589963559,4,Consumable
part_8589938729,57,Consumable
part_8590168215,2,Consumable
part_8589948587,16,Consumable
part_8589939535,1,Consumable
part_8590095902,2,Consumable
part_8590049456,3,Consumable
part_8590096551,1,Consumable
part_8590015992,1,Consumable
part_8590047544,2,Part
part_8590037988,2,Consumable
part_8589937405,7,Consumable
part_8590039858,2,Consumable
part_8590117809,1,Consumable
part_8589961256,14,Part
part_8589997177,1,Consumable
part_8590075347,1,Consumable
part_8590063088,1,Consumable
part_8590075346,1,Consumable
part_8590276183,1,Consumable
part_8589953948,1,Consumable
part_8589976343,14,Consumable
part_8590077309,1,Consumable
part_8589980759,2,Part
part_8589972659,1,Consumable
part_8590073110,1,Consumable
part_8590073113,1,Consumable
part_8590073109,1,Consumable
part_8589977956,1,Consumable
part_8590097995,2,Consumable
part_8590146000,1,Consumable
part_8590115176,2,Part
part_8590160645,1,Consumable
part_8590222242,1,Consumable
part_8590218441,1,Consumable
part_8589987548,1,Consumable
part_8590009563,1,Consumable
part_8590080162,1,Consumable
part_8590080160,1,Consumable
part_8590096631,10,Consumable
part_8589953532,1,Part
part_8589953855,4,Part
part_8590019113,4,Consumable
part_8590049018,2,Consumable
part_8590148001,1,Consumable
part_8590203713,1,Consumable
part_8590255970,1,Consumable
part_8590038336,3,Consumable
part_8590038318,2,Consumable
part_8589942252,2,Consumable
part_8590097474,1,Consumable
part_8589937727,30,Consumable
part_8590039111,8,Consumable
part_8589958122,13,Consumable
part_8590074609,1,Consumable
part_8589947684,30,Consumable
part_8589945887,24,Consumable
part_8589944055,19,Consumable
part_8590141227,1,Consumable
part_8589993381,1,Consumable
part_8589993382,1,Consumable
part_8590203377,1,Consumable
part_8590131313,2,Consumable
part_8590112823,1,Consumable
part_8589953179,2,Consumable
part_8590135838,1,Consumable
part_8590046583,1,Consumable
part_8589941437,3,Consumable
part_8590026029,1,Consumable
part_8590026028,1,Consumable
part_8590272642,1,Consumable
part_8589959605,2,Consumable
part_8590137537,1,Consumable
part_8590027509,3,Consumable
part_8590244071,1,Consumable
part_8590243789,1,Consumable
part_8590240227,1,Consumable
part_8590101831,2,Consumable
part_8590101868,1,Consumable
part_8589940784,2,Part
part_8589959713,1,Consumable
part_8590014756,3,Consumable
part_8589971547,1,Part
part_8590153566,1,Consumable
part_8589958305,2,Consumable
part_8590054376,2,Consumable
part_8590063260,1,Consumable
part_8589957620,1,Consumable
part_8589987962,2,Consumable
part_8590231655,1,Consumable
part_8589987795,7,Consumable
part_8590014684,1,Part
part_8590123553,1,Consumable
part_8590025483,1,Consumable
part_8589947723,17,Part
part_8590018399,2,Consumable
part_8590018407,2,Consumable
part_8590027495,1,Consumable
part_8590121072,2,Consumable
part_8590141094,1,Consumable
part_8590073524,2,Part
part_8590144418,2,Part
part_8589990524,1,Consumable
part_8590073866,1,Consumable
part_8590074290,1,Consumable
part_8590144401,4,Part
part_8590083898,1,Consumable
part_8589954966,3,Consumable
part_8589961783,2,Consumable
part_8590073808,2,Consumable
part_8590073807,3,Consumable
part_8590082658,1,Consumable
part_8590069289,1,Consumable
part_8590049826,3,Consumable
part_8590063703,1,Consumable
part_8589946980,2,Consumable
part_8590040032,1,Consumable
part_8590074317,1,Consumable
part_8590115627,2,Consumable
part_8590026727,6,Consumable
part_8589942219,9,Consumable
part_8590014843,5,Consumable
part_8590005745,3,Consumable
part_8590005949,4,Consumable
part_8589958683,9,Consumable
part_8590023801,1,Consumable
part_8589962145,8,Consumable
part_8589942226,4,Consumable
part_8590015891,1,Consumable
part_8589962394,14,Consumable
part_8590015897,5,Consumable
part_8589940516,1,Consumable
part_8590019126,1,Consumable
part_8590053806,1,Consumable
part_8589959805,5,Consumable
part_8589947715,1,Consumable
part_8590118051,1,Consumable
part_8590139150,1,Consumable
part_8590118323,1,Consumable
part_8590161462,1,Part
part_8589934869,8,Consumable
part_8590006123,7,Consumable
part_8590103872,2,Consumable
part_8590071377,1,Consumable
part_8589968486,3,Consumable
part_8589949105,12,Consumable
part_8589961801,9,Consumable
part_8589934884,13,Consumable
part_8589953382,1,Consumable
part_8590152373,2,Consumable
part_8590095900,2,Consumable
part_8590155494,2,Consumable
part_8590073794,2,Consumable
part_8590215293,1,Consumable
part_8589937362,2,Consumable
part_8589989012,1,Consumable
part_8589989361,2,Consumable
part_8589987101,7,Consumable
part_8589997779,4,Consumable
part_8590044531,2,Consumable
part_8590033076,1,Consumable
part_8590073562,2,Consumable
part_8590023797,1,Consumable
part_8589958111,6,Consumable
part_8590000072,3,Consumable
part_8590147447,2,Part
part_8590147448,2,Part
part_8590092011,1,Consumable
part_8590065292,4,Consumable
part_8590055989,1,Consumable
part_8590079065,1,Part
part_8589962351,15,Consumable
part_8590033136,6,Consumable
part_8589968380,5,Consumable
part_8590088597,2,Part
part_8590118386,2,Part
part_8589983071,6,Consumable
part_8590115033,1,Consumable
part_8590005963,1,Consumable
part_8590120762,1,Consumable
part_8589962767,5,Consumable
part_8589958681,4,Consumable
part_8589937659,31,Part
part_8590130162,6,Part
part_8590046963,5,Consumable
part_8590048928,1,Consumable
part_8590053634,1,Consumable
part_8590000822,3,Consumable
part_8590000825,3,Consumable
part_8589989145,13,Consumable
part_8590026888,1,Consumable
part_8589939316,9,Consumable
part_8590016001,5,Consumable
part_8589936801,74,Consumable
part_8589936802,69,Consumable
part_8589949097,2,Consumable
part_8590035264,2,Consumable
part_8590117494,1,Part
part_8590022837,2,Consumable
part_8590252181,1,Consumable
part_8590129044,1,Part
part_8589964723,1,Part
part_8590049215,1,Consumable
part_8590244576,1,Consumable
part_8590129048,1,Part
part_8590095352,1,Consumable
part_8590072733,5,Consumable
part_8589934831,1,Consumable
part_8589937406,21,Consumable
part_8590160556,1,Consumable
part_8590062854,1,Consumable
part_8589995413,3,Part
part_8590072732,5,Consumable
part_8589979153,3,Consumable
part_8590040046,4,Consumable
part_8589981058,6,Consumable
part_8590005607,6,Consumable
part_8590006023,1,Consumable
part_8590119492,1,Consumable
part_8589951831,51,Consumable
part_8589937384,38,Consumable
part_8590001102,11,Consumable
part_8590127972,2,Consumable
part_8589951832,18,Consumable
part_8589951821,12,Consumable
part_8590036207,1,Consumable
part_8589953511,14,Consumable
part_8590197229,1,Consumable
part_8590115648,2,Consumable
part_8590037939,2,Consumable
part_8589942206,35,Consumable
part_8590012638,7,Consumable
part_8589958147,3,Consumable
part_8590050011,3,Consumable
part_8590120239,1,Consumable
part_8589984915,9,Consumable
part_8589961683,4,Consumable
part_8590063078,1,Consumable
part_8590005791,11,Part
part_8589983832,13,Consumable
part_8589983825,10,Consumable
part_8589937391,44,Consumable
part_8590109621,2,Part
part_8590017886,3,Consumable
part_8590054744,1,Consumable
part_8589948455,1,Consumable
part_8589947718,1,Part
part_8589959795,1,Part
part_8590228002,1,Part
part_8590115694,3,Consumable
part_8590139741,1,Part
part_8590121608,2,Part
part_8590209548,1,Part
part_8589951807,13,Consumable
part_8590137153,1,Consumable
part_8590234113,1,Consumable
part_8590151624,1,Consumable
part_8590076241,4,Consumable
part_8590001368,11,Consumable
part_8590072173,1,Consumable
part_8589947678,2,Consumable
part_8590072172,1,Consumable
part_8589995395,1,Consumable
part_8589995392,1,Consumable
part_8589995397,1,Consumable
part_8589993235,4,Consumable
part_8590125879,1,Part
part_8590120752,2,Consumable
part_8590068633,1,Consumable
part_8590211595,1,Part
part_8590058272,2,Part
part_8590127599,2,Part
part_8590082546,2,Part
part_8589965182,8,Consumable
part_8589965179,3,Consumable
part_8589990127,15,Consumable
part_8590063776,4,Consumable
part_8590074413,4,Consumable
part_8590067896,2,Consumable
part_8590260310,1,Consumable
part_8590036143,1,Consumable
part_8589939626,23,Consumable
part_8589939393,22,Consumable
part_8590065252,16,Consumable
part_8589974212,2,Consumable
part_8590117283,1,Consumable
part_8589974209,4,Consumable
part_8590120182,1,Consumable
part_8590061993,1,Consumable
part_8590134339,1,Consumable
part_8590117281,5,Consumable
part_8590117300,2,Part
part_8590074734,5,Consumable
part_8590074404,2,Consumable
part_8590083026,3,Consumable
part_8590071228,1,Consumable
part_8590051253,1,Consumable
part_8590005270,1,Consumable
part_8590038375,2,Consumable
part_8590132839,2,Consumable
part_8590099122,1,Part
part_8590012622,1,Part
part_8590278649,1,Part
part_8590065301,2,Consumable
part_8590152874,1,Consumable
part_8590268713,1,Part
part_8590137701,2,Part
part_8590074292,3,Consumable
part_8590109137,1,Part
part_8589941990,1,Part
part_8590180006,8,Consumable
part_8590098688,2,Consumable
part_8589941962,2,Consumable
part_8590197842,1,Consumable
part_8590005795,1,Consumable
part_8590053637,3,Part
part_8590006124,4,Consumable
part_8589936787,5,Consumable
part_8590004378,4,Consumable
part_8589950355,2,Consumable
part_8589944952,2,Consumable
part_8589984265,16,Consumable
part_8590280182,1,Part
part_8590118317,1,Consumable
part_8590053612,2,Consumable
part_8590063077,1,Consumable
part_8590028971,2,Part
part_8590202999,1,Consumable
part_8590053320,3,Part
part_8590153703,1,Part
part_8590169135,1,Part
part_8589944582,11,Consumable
part_8590034369,4,Consumable
part_8590234642,1,Consumable
part_8589945673,23,Consumable
part_8589983688,7,Consumable
part_8589998165,5,Consumable
part_8589950926,54,Consumable
part_8590030178,1,Consumable
part_8590030176,1,Part
part_8590098313,2,Consumable
part_8589936384,25,Part
part_8590166573,1,Consumable
part_8589952487,7,Consumable
part_8590073117,1,Consumable
part_8589941168,21,Part
part_8590043207,1,Consumable
part_8590030832,1,Part
part_8589940718,46,Consumable
part_8589990267,28,Consumable
part_8589935148,3,Consumable
part_8589934885,60,Consumable
part_8590110567,3,Consumable
part_8589975477,7,Consumable
part_8590106146,1,Consumable
part_8590018111,1,Consumable
part_8589977383,9,Consumable
part_8590052066,6,Consumable
part_8590057562,1,Consumable
part_8590089546,1,Consumable
part_8590020464,1,Consumable
part_8589942293,32,Consumable
part_8590100728,1,Consumable
part_8589950349,25,Consumable
part_8590069132,1,Consumable
part_8589941108,36,Consumable
part_8590055278,1,Consumable
part_8590001795,10,Consumable
part_8589938605,44,Consumable
part_8590014228,16,Consumable
part_8589975602,11,Consumable
part_8590000860,2,Consumable
